Distance from fort,count_schools,count_uni,min_dist_uni,min_dist_nearest_express,min_dist_nearest_railway,min_dist_nearest_bank,count_banks_within_2km,count_medical_centers,min_dist_nearest_Supermarket,count_Supermarkets_within2km,min_dist_nearest_Fuel_station,count_Fuel_Stations_within2km,min_dist_school,min_dist_medical_center,Price per Perch
19.88,4,1,1.514848549,0.984196476,0.596317226,0.864897004,7,1,0.670444824,6,0.139079465,5,3.013258588,1.719960174,"825,000.00"
23.32,0,0,7.028561387,6.124351023,7.643558956,1.844832933,1,0,1.969323048,1,1.735535589,1,7.878843402,8.549334305,"641,221.37"
10.56,10,2,0.1918214,9.666038251,0.888089233,0.089743676,25,3,0.100129552,24,0.129686103,4,0.634317711,1.338208605,"8,000,000.00"
23.32,0,0,7.028561387,6.124351023,7.643558956,1.844832933,1,0,1.969323048,1,1.735535589,1,7.878843402,8.549334305,"610,687.02"
22.48,1,0,5.025437008,4.526230179,2.158402885,2.639915599,0,0,0.360470047,1,2.521308465,0,4.82621559,4.51951349,"429,606.63"
22.59,1,0,4.731446487,5.842113383,5.025225136,3.189759435,0,0,3.053364406,0,3.525063347,0,5.736706006,4.444261549,"900,000.00"
17.66,2,0,2.766675534,1.341754436,9.982145833,0.351838973,8,1,0.22296895,5,0.044349224,1,6.270127131,4.493856946,"625,000.00"
23.32,0,0,7.028561387,6.124351023,7.643558956,1.844832933,1,0,1.969323048,1,1.735535589,1,7.878843402,8.549334305,"600,000.00"
36.09,1,0,5.192048924,16.69440877,3.421132423,4.421975181,0,0,4.992931183,0,9.219189864,0,12.72638173,10.71912836,"250,000.00"
14.19,1,0,4.333994379,4.620078445,3.239812649,0.047187666,14,1,0.207307327,9,1.832361316,1,2.853306008,2.55936892,"1,759,259.26"
36.09,1,0,5.192048924,16.69440877,3.421132423,4.421975181,0,0,4.992931183,0,9.219189864,0,12.72638173,10.71912836,"250,000.00"
11.82,0,0,44.09041707,23.87619254,29.9865024,41.00006341,0,0,27.59853886,0,44.43829173,0,46.80715227,38.6255204,"2,312,500.00"
10.99,3,0,5.039901829,4.740682504,3.643558697,0.974293978,4,0,1.297657346,3,1.364654785,2,4.627722403,2.819750825,"565,000.00"
36.09,1,0,5.192048924,16.69440877,3.421132423,4.421975181,0,0,4.992931183,0,9.219189864,0,12.72638173,10.71912836,"250,000.00"
18.53,3,1,1.382323394,7.828666399,4.094241806,1.152335673,10,2,0.353464627,6,1.290549374,3,4.033657597,2.347041609,"1,139,860.14"
10.96,9,1,1.555973958,11.53988387,0.42972373,0.126142707,18,1,0.460378059,12,0.545357036,3,0.891115717,1.452211198,"5,500,000.00"
14.19,1,0,4.333994379,4.620078445,3.239812649,0.047187666,14,1,0.207307327,9,1.832361316,1,2.853306008,2.55936892,"2,600,000.00"
14.94,4,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0,0.297162444,10,0.3277186,2,3.835218788,3.420543751,"1,650,000.00"
34.52,1,0,10.86360423,17.54383842,0.032153225,0.022707491,1,0,6.08034501,0,6.910724352,0,14.5292775,10.27685828,"218,500.00"
22.39,2,0,5.350999564,4.118825144,6.739824789,1.821689416,2,0,1.602959146,2,2.940111393,0,6.361590457,3.594877933,"885,500.00"
34.52,1,0,10.86360423,17.54383842,0.032153225,0.022707491,1,0,6.08034501,0,6.910724352,0,14.5292775,10.27685828,"200,000.00"
22.39,2,0,5.350999564,4.118825144,6.739824789,1.821689416,2,0,1.602959146,2,2.940111393,0,6.361590457,3.594877933,"983,333.33"
17.66,2,0,2.766675534,1.341754436,9.982145833,0.351838973,8,1,0.22296895,5,0.044349224,1,6.270127131,4.493856946,"587,786.26"
23.32,0,0,7.028561387,6.124351023,7.643558956,1.844832933,1,0,1.969323048,1,1.735535589,1,7.878843402,8.549334305,"661,417.32"
18.85,3,0,2.75753304,6.672114016,5.148238391,0.144675834,8,2,0.49262073,12,0.048597652,2,4.401620213,1.4674653,"695,000.00"
9.16,19,1,0.668115654,7.480199518,0.647482412,0.047406525,38,5,0.229319769,17,1.221395666,4,1.224741756,1.856131844,"4,100,000.00"
20.21,1,0,4.452395666,3.231228684,9.461703594,1.564251976,1,0,1.45545367,1,1.669502034,1,6.882095043,6.69515565,"496,000.00"
22.39,2,0,5.350999564,4.118825144,6.739824789,1.821689416,2,0,1.602959146,2,2.940111393,0,6.361590457,3.594877933,"695,000.00"
16.07,4,1,1.420030061,11.32047324,1.275523215,0.343758938,10,1,0.668607846,7,0.835553002,2,3.119423096,3.771636902,"1,350,000.00"
13.98,1,1,1.440497502,8.830429042,2.212403368,0.071858443,10,2,0.100746527,11,0.886448814,1,2.748057643,2.54970663,"1,800,000.00"
13.98,1,1,1.440497502,8.830429042,2.212403368,0.071858443,10,2,0.100746527,11,0.886448814,1,2.748057643,2.54970663,"2,000,000.00"
11.35,4,0,3.232578915,6.632045539,4.07247222,0.046516086,15,2,0.275528356,11,1.185148304,2,2.127812617,1.818298797,"1,600,000.00"
21.21,3,0,4.001993712,5.27731528,5.682614182,1.481078738,5,0,1.358658138,7,1.820113651,1,5.62599196,3.178849578,"890,500.00"
17.66,2,0,2.766675534,1.341754436,9.982145833,0.351838973,8,1,0.22296895,5,0.044349224,1,6.270127131,4.493856946,"623,188.41"
23.32,0,0,7.028561387,6.124351023,7.643558956,1.844832933,1,0,1.969323048,1,1.735535589,1,7.878843402,8.549334305,"625,954.20"
12.9,2,0,2.352940629,3.590158666,6.306950893,1.413473849,2,2,0.507829617,3,1.181593513,2,4.365703146,2.469001486,"696,969.70"
23.32,0,0,7.028561387,6.124351023,7.643558956,1.844832933,1,0,1.969323048,1,1.735535589,1,7.878843402,8.549334305,"595,419.85"
8.43,25,5,0.68379499,8.270892022,1.393859989,0.06226201,43,10,0.220060054,23,0.776471572,5,0.656539523,1.209048532,"11,000,000.00"
22.39,2,0,5.350999564,4.118825144,6.739824789,1.821689416,2,0,1.602959146,2,2.940111393,0,6.361590457,3.594877933,"879,900.00"
14.94,4,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0,0.297162444,10,0.3277186,2,3.835218788,3.420543751,"2,600,000.00"
36.09,1,0,5.192048924,16.69440877,3.421132423,4.421975181,0,0,4.992931183,0,9.219189864,0,12.72638173,10.71912836,"250,000.00"
14.94,4,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0,0.297162444,10,0.3277186,2,3.835218788,3.420543751,"1,400,000.00"
10.96,9,1,1.555973958,11.53988387,0.42972373,0.126142707,18,1,0.460378059,12,0.545357036,3,0.891115717,1.452211198,"2,941,176.47"
10.96,9,1,1.555973958,11.53988387,0.42972373,0.126142707,18,1,0.460378059,12,0.545357036,3,0.891115717,1.452211198,"2,500,000.00"
12.89,7,0,2.847591288,12.64244388,0.528389071,0.028453853,12,2,0.113299872,20,1.052875673,5,1.58575455,3.057863335,"2,800,000.00"
10.64,6,0,2.246210381,8.09204828,1.80277564,0.069620362,22,0,0.265138276,16,0.346100643,2,1.203411373,2.706880853,"2,600,000.00"
10.38,7,0,2.238625345,6.877783599,3.104369608,0.312880087,19,3,0.597689536,17,1.345330372,1,1.750968007,2.165828855,"2,500,000.00"
12.89,7,0,2.847591288,12.64244388,0.528389071,0.028453853,12,2,0.113299872,20,1.052875673,5,1.58575455,3.057863335,"40,000.00"
18.99,5,1,1.866050156,1.810057975,0.314617717,0.069482791,9,1,0.265588994,5,0.215824615,5,2.560275109,1.767980392,"850,000.00"
13.23,3,0,4.150699594,4.953865492,3.886912844,0.246639894,12,2,0.713981426,8,0.488189775,2,2.373012239,2.214220213,"2,569,169.96"
13.23,3,0,4.150699594,4.953865492,3.886912844,0.246639894,12,2,0.713981426,8,0.488189775,2,2.373012239,2.214220213,"2,569,169.96"
11.88,9,2,1.412228981,9.949975211,1.714054755,1.241304091,21,3,0.603966541,23,1.196047358,5,1.353496396,2.372959813,"2,400,000.00"
20.21,1,0,4.452395666,3.231228684,9.461703594,1.564251976,1,0,1.45545367,1,1.669502034,1,6.882095043,6.69515565,"410,000.00"
36.09,1,0,5.192048924,16.69440877,3.421132423,4.421975181,0,0,4.992931183,0,9.219189864,0,12.72638173,10.71912836,"250,000.00"
8.43,25,5,0.68379499,8.270892022,1.393859989,0.06226201,43,10,0.220060054,23,0.776471572,5,0.656539523,1.209048532,"12,000,000.00"
8.43,25,5,0.68379499,8.270892022,1.393859989,0.06226201,43,10,0.220060054,23,0.776471572,5,0.656539523,1.209048532,"5,800,000.00"
42.89,2,0,17.30386792,25.98399192,0.638579249,0.092605017,7,3,1.670624688,2,3.822489362,0,20.27564198,8.252888495,"115,000.00"
23.32,0,0,7.028561387,6.124351023,7.643558956,1.844832933,1,0,1.969323048,1,1.735535589,1,7.878843402,8.549334305,"610,000.00"
7.92,3,0,3.124377401,2.473593474,1.881367813,0.073330831,7,2,0.664387274,5,0.241113358,1,2.564621846,1.759637339,"1,000,000.00"
14.29,8,0,2.210242241,12.7198494,0.570907625,0.493071529,12,1,0.450048459,9,0.475998265,3,2.72457472,3.728770782,"3,000,000.00"
10.96,9,1,1.555973958,11.53988387,0.42972373,0.126142707,18,1,0.460378059,12,0.545357036,3,0.891115717,1.452211198,"3,900,000.00"
9.16,19,1,0.668115654,7.480199518,0.647482412,0.047406525,38,5,0.229319769,17,1.221395666,4,1.224741756,1.856131844,"4,500,000.00"
9.16,19,1,0.668115654,7.480199518,0.647482412,0.047406525,38,5,0.229319769,17,1.221395666,4,1.224741756,1.856131844,"4,600,000.00"
10.96,9,1,1.555973958,11.53988387,0.42972373,0.126142707,18,1,0.460378059,12,0.545357036,3,0.891115717,1.452211198,"5,000,000.00"
5.79,34,5,0.246501641,5.260460783,1.882027165,0.177139619,56,16,0.270995056,20,0.262818416,7,0.619406784,0.899429589,"18,000,000.00"
36.09,1,0,5.192048924,16.69440877,3.421132423,4.421975181,0,0,4.992931183,0,9.219189864,0,12.72638173,10.71912836,"250,000.00"
13.98,1,1,1.440497502,8.830429042,2.212403368,0.071858443,10,2,0.100746527,11,0.886448814,1,2.748057643,2.54970663,"2,500,000.00"
15.34,5,0,2.696064051,6.132844101,0.105448493,0.204660942,10,1,0.52902818,12,0.218559789,3,2.499860496,2.543675581,"1,900,000.00"
16.09,3,0,3.208475819,1.913461191,4.504202007,0.650961654,6,0,0.789134066,7,0.681933388,1,3.638046775,4.035968273,"740,000.00"
15.34,5,0,2.696064051,6.132844101,0.105448493,0.204660942,10,1,0.52902818,12,0.218559789,3,2.499860496,2.543675581,"2,425,000.00"
16.39,1,0,3.876604793,1.871289347,3.876447241,0.024556017,1,0,1.187704419,5,0.074058786,1,3.340681566,4.15652795,"980,000.00"
22.39,2,0,5.350999564,4.118825144,6.739824789,1.821689416,2,0,1.602959146,2,2.940111393,0,6.361590457,3.594877933,"865,500.00"
34.52,1,0,10.86360423,17.54383842,0.032153225,0.022707491,1,0,6.08034501,0,6.910724352,0,14.5292775,10.27685828,"200,000.00"
14.19,1,0,4.333994379,4.620078445,3.239812649,0.047187666,14,1,0.207307327,9,1.832361316,1,2.853306008,2.55936892,"2,400,000.00"
18.85,3,0,2.75753304,6.672114016,5.148238391,0.144675834,8,2,0.49262073,12,0.048597652,2,4.401620213,1.4674653,"895,000.00"
21.21,3,0,4.001993712,5.27731528,5.682614182,1.481078738,5,0,1.358658138,7,1.820113651,1,5.62599196,3.178849578,"875,000.00"
25.74,2,0,3.750819421,7.090341751,1.668134015,1.342908267,4,1,1.538556531,1,1.538463966,1,5.698412478,4.49286357,"720,000.00"
25.74,2,0,3.750819421,7.090341751,1.668134015,1.342908267,4,1,1.538556531,1,1.538463966,1,5.698412478,4.49286357,"720,000.00"
10.96,9,1,1.555973958,11.53988387,0.42972373,0.126142707,18,1,0.460378059,12,0.545357036,3,0.891115717,1.452211198,"5,500,000.00"
18.85,3,0,2.75753304,6.672114016,5.148238391,0.144675834,8,2,0.49262073,12,0.048597652,2,4.401620213,1.4674653,"900,000.00"
17.66,2,0,2.766675534,1.341754436,9.982145833,0.351838973,8,1,0.22296895,5,0.044349224,1,6.270127131,4.493856946,"420,000.00"
10.96,9,1,1.555973958,11.53988387,0.42972373,0.126142707,18,1,0.460378059,12,0.545357036,3,0.891115717,1.452211198,"5,833,333.33"
21.21,3,0,4.001993712,5.27731528,5.682614182,1.481078738,5,0,1.358658138,7,1.820113651,1,5.62599196,3.178849578,"846,153.85"
12.89,7,0,2.847591288,12.64244388,0.528389071,0.028453853,12,2,0.113299872,20,1.052875673,5,1.58575455,3.057863335,"2,500,000.00"
9.16,19,1,0.668115654,7.480199518,0.647482412,0.047406525,38,5,0.229319769,17,1.221395666,4,1.224741756,1.856131844,"5,000,000.00"
14.94,4,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0,0.297162444,10,0.3277186,2,3.835218788,3.420543751,"425,000.00"
23.32,0,0,7.028561387,6.124351023,7.643558956,1.844832933,1,0,1.969323048,1,1.735535589,1,7.878843402,8.549334305,"590,000.00"
14.94,4,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0,0.297162444,10,0.3277186,2,3.835218788,3.420543751,"450,000.00"
11.35,4,0,3.232578915,6.632045539,4.07247222,0.046516086,15,2,0.275528356,11,1.185148304,2,2.127812617,1.818298797,"7,150,000.00"
18.85,3,0,2.75753304,6.672114016,5.148238391,0.144675834,8,2,0.49262073,12,0.048597652,2,4.401620213,1.4674653,"884,057.97"
16.39,1,0,3.876604793,1.871289347,3.876447241,0.024556017,1,0,1.187704419,5,0.074058786,1,3.340681566,4.15652795,"9,000,000.00"
14.94,4,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0,0.297162444,10,0.3277186,2,3.835218788,3.420543751,"410,000.00"
8.43,25,5,0.68379499,8.270892022,1.393859989,0.06226201,43,10,0.220060054,23,0.776471572,5,0.656539523,1.209048532,"8,000,000.00"
22.59,1,0,4.731446487,5.842113383,5.025225136,3.189759435,0,0,3.053364406,0,3.525063347,0,5.736706006,4.444261549,"886,500.00"
24.82,1,0,5.090707489,0.409507119,6.811585774,0.031648336,2,1,3.055274365,0,5.118456884,0,7.133131449,4.812728716,"850,000.00"
10.3,15,2,1.59352339,8.252641545,1.126814689,0.547694489,25,2,0.435381787,18,0.978440306,3,1.083609135,2.184000564,"3,000,000.00"
21.21,3,0,4.001993712,5.27731528,5.682614182,1.481078738,5,0,1.358658138,7,1.820113651,1,5.62599196,3.178849578,"875,000.00"
10.3,15,2,1.59352339,8.252641545,1.126814689,0.547694489,25,2,0.435381787,18,0.978440306,3,1.083609135,2.184000564,"6,000,000.00"
25.74,2,0,3.750819421,7.090341751,1.668134015,1.342908267,4,1,1.538556531,1,1.538463966,1,5.698412478,4.49286357,"680,000.00"
25.74,2,0,3.750819421,7.090341751,1.668134015,1.342908267,4,1,1.538556531,1,1.538463966,1,5.698412478,4.49286357,"720,000.00"
25.74,2,0,3.750819421,7.090341751,1.668134015,1.342908267,4,1,1.538556531,1,1.538463966,1,5.698412478,4.49286357,"720,000.00"
25.74,2,0,3.750819421,7.090341751,1.668134015,1.342908267,4,1,1.538556531,1,1.538463966,1,5.698412478,4.49286357,"720,000.00"
23.32,0,0,7.028561387,6.124351023,7.643558956,1.844832933,1,0,1.969323048,1,1.735535589,1,7.878843402,8.549334305,"650,793.65"
12.6,4,1,0.986116289,9.697738198,1.97051461,1.328255911,20,1,0.315817967,19,0.52322427,3,1.950417217,2.578573155,"4,000,000.00"
23.32,0,0,7.028561387,6.124351023,7.643558956,1.844832933,1,0,1.969323048,1,1.735535589,1,7.878843402,8.549334305,"610,687.02"
22.48,1,0,5.025437008,4.526230179,2.158402885,2.639915599,0,0,0.360470047,1,2.521308465,0,4.82621559,4.51951349,"425,000.00"
13.98,1,1,1.440497502,8.830429042,2.212403368,0.071858443,10,2,0.100746527,11,0.886448814,1,2.748057643,2.54970663,"800,000.00"
23.32,0,0,7.028561387,6.124351023,7.643558956,1.844832933,1,0,1.969323048,1,1.735535589,1,7.878843402,8.549334305,"600,000.00"
15.26,0,0,4.55470152,4.19047343,2.465629359,0.840241812,8,1,0.267587215,10,2.469253581,0,3.159466524,3.18055797,"1,825,000.00"
14.19,1,0,4.333994379,4.620078445,3.239812649,0.047187666,14,1,0.207307327,9,1.832361316,1,2.853306008,2.55936892,"3,200,000.00"
4.2,35,0,2.519295361,2.785534523,1.110711264,0.186715816,62,6,0.72368085,13,0.519408325,7,1.251662813,1.690177244,"8,500,000.00"
14.29,8,0,2.210242241,12.7198494,0.570907625,0.493071529,12,1,0.450048459,9,0.475998265,3,2.72457472,3.728770782,"18,250,000.00"
14.94,4,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0,0.297162444,10,0.3277186,2,3.835218788,3.420543751,"2,050,000.00"
14.29,8,0,2.210242241,12.7198494,0.570907625,0.493071529,12,1,0.450048459,9,0.475998265,3,2.72457472,3.728770782,"8,000,000.00"
22.61,3,0,3.998696251,2.379564136,0.489734538,0.201421298,7,2,0.014518784,4,0.899794951,1,3.99247885,2.76473027,"214,285.71"
14.94,4,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0,0.297162444,10,0.3277186,2,3.835218788,3.420543751,"1,495,000.00"
13.29,5,1,0.764890663,7.977447158,0.655039484,0.200566162,21,1,0.215235621,15,1.484056738,3,2.429966664,2.547560295,"2,800,000.00"
15.26,0,0,4.55470152,4.19047343,2.465629359,0.840241812,8,1,0.267587215,10,2.469253581,0,3.159466524,3.18055797,"1,400,000.00"
23.65,1,0,6.293782293,4.0924518,6.75423149,3.113434999,0,0,2.887802918,0,4.196443454,0,7.250108037,4.444523159,"882,750.00"
10.96,9,1,1.555973958,11.53988387,0.42972373,0.126142707,18,1,0.460378059,12,0.545357036,3,0.891115717,1.452211198,"2,600,000.00"
22.48,1,0,5.025437008,4.526230179,2.158402885,2.639915599,0,0,0.360470047,1,2.521308465,0,4.82621559,4.51951349,"450,000.00"
23.32,0,0,7.028561387,6.124351023,7.643558956,1.844832933,1,0,1.969323048,1,1.735535589,1,7.878843402,8.549334305,"595,419.85"
34.52,1,0,10.86360423,17.54383842,0.032153225,0.022707491,1,0,6.08034501,0,6.910724352,0,14.5292775,10.27685828,"215,500.00"
42.89,2,0,17.30386792,25.98399192,0.638579249,0.092605017,7,3,1.670624688,2,3.822489362,0,20.27564198,8.252888495,"215,000.00"
23.32,0,0,7.028561387,6.124351023,7.643558956,1.844832933,1,0,1.969323048,1,1.735535589,1,7.878843402,8.549334305,"566,176.47"
23.32,0,0,7.028561387,6.124351023,7.643558956,1.844832933,1,0,1.969323048,1,1.735535589,1,7.878843402,8.549334305,"593,093.09"
14.29,8,0,2.210242241,12.7198494,0.570907625,0.493071529,12,1,0.450048459,9,0.475998265,3,2.72457472,3.728770782,"1,750,000.00"
17.05,1,0,3.288533063,7.422553915,3.42874365,0.209031029,5,2,0.224225553,7,0.102080252,2,4.183153917,1.893212984,"1,200,000.00"
11.35,4,0,3.232578915,6.632045539,4.07247222,0.046516086,15,2,0.275528356,11,1.185148304,2,2.127812617,1.818298797,"1,800,000.00"
14.94,4,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0,0.297162444,10,0.3277186,2,3.835218788,3.420543751,"1,600,000.00"
18.85,3,0,2.75753304,6.672114016,5.148238391,0.144675834,8,2,0.49262073,12,0.048597652,2,4.401620213,1.4674653,"989,474.00"
23.32,0,0,7.028561387,6.124351023,7.643558956,1.844832933,1,0,1.969323048,1,1.735535589,1,7.878843402,8.549334305,"447,916.67"
9.16,19,1,0.668115654,7.480199518,0.647482412,0.047406525,38,5,0.229319769,17,1.221395666,4,1.224741756,1.856131844,"13,700,000.00"
14.25,3,3,0.833818104,3.171885348,7.325142495,1.087700729,9,1,1.126143462,8,0.799673076,2,4.205907129,3.303200657,"1,275,000.00"
10.96,9,1,1.555973958,11.53988387,0.42972373,0.126142707,18,1,0.460378059,12,0.545357036,3,0.891115717,1.452211198,"4,500,000.00"
11.35,4,0,3.232578915,6.632045539,4.07247222,0.046516086,15,2,0.275528356,11,1.185148304,2,2.127812617,1.818298797,"4,000,000.00"
13.98,1,1,1.440497502,8.830429042,2.212403368,0.071858443,10,2,0.100746527,11,0.886448814,1,2.748057643,2.54970663,"1,800,000.00"
4.22,22,2,1.467277947,5.676326993,0.379336786,0.083896065,46,9,0.234180842,17,0.836102939,4,0.648388584,1.199440728,"20,000,000.00"
10.96,9,1,1.555973958,11.53988387,0.42972373,0.126142707,18,1,0.460378059,12,0.545357036,3,0.891115717,1.452211198,"6,500,000.00"
8.43,25,5,0.68379499,8.270892022,1.393859989,0.06226201,43,10,0.220060054,23,0.776471572,5,0.656539523,1.209048532,"14,000,000.00"
21.5,0,0,5.374796464,4.330842323,8.553697374,0.085015366,1,0,0.078489009,1,0.196379228,1,7.263013641,7.777173725,"360,000.00"
12.89,7,0,2.847591288,12.64244388,0.528389071,0.028453853,12,2,0.113299872,20,1.052875673,5,1.58575455,3.057863335,"3,000,000.00"
12.89,7,0,2.847591288,12.64244388,0.528389071,0.028453853,12,2,0.113299872,20,1.052875673,5,1.58575455,3.057863335,"2,800,000.00"
9.09,4,0,2.772157249,3.826549577,2.984335759,1.034238707,10,3,0.479045577,7,0.882533833,3,2.879540617,1.184738783,"1,800,000.00"
8.43,25,5,0.68379499,8.270892022,1.393859989,0.06226201,43,10,0.220060054,23,0.776471572,5,0.656539523,1.209048532,"6,000,000.00"
10.96,9,1,1.555973958,11.53988387,0.42972373,0.126142707,18,1,0.460378059,12,0.545357036,3,0.891115717,1.452211198,"3,500,000.00"
8.66,9,1,0.549898445,5.213415717,1.3669029,0.064668268,9,7,0.050657848,13,2.104233363,0,1.284658669,0.825239173,"4,500,000.00"
6.54,34,5,0.725332998,4.402258748,0.777008918,0.041972278,29,16,0.398012992,16,0.373267956,6,0.722986475,0.585683793,"11,850,000.00"
23.32,0,0,7.028561387,6.124351023,7.643558956,1.844832933,1,0,1.969323048,1,1.735535589,1,7.878843402,8.549334305,"608,695.65"
23.32,0,0,7.028561387,6.124351023,7.643558956,1.844832933,1,0,1.969323048,1,1.735535589,1,7.878843402,8.549334305,"623,188.41"
20.21,1,0,4.452395666,3.231228684,9.461703594,1.564251976,1,0,1.45545367,1,1.669502034,1,6.882095043,6.69515565,"420,000.00"
36.09,1,0,5.192048924,16.69440877,3.421132423,4.421975181,0,0,4.992931183,0,9.219189864,0,12.72638173,10.71912836,"2,500,000.00"
22.39,2,0,5.350999564,4.118825144,6.739824789,1.821689416,2,0,1.602959146,2,2.940111393,0,6.361590457,3.594877933,"892,307.69"
21.21,3,0,4.001993712,5.27731528,5.682614182,1.481078738,5,0,1.358658138,7,1.820113651,1,5.62599196,3.178849578,"880,769.23"
21.21,3,0,4.001993712,5.27731528,5.682614182,1.481078738,5,0,1.358658138,7,1.820113651,1,5.62599196,3.178849578,"850,000.00"
18.85,3,0,2.75753304,6.672114016,5.148238391,0.144675834,8,2,0.49262073,12,0.048597652,2,4.401620213,1.4674653,"884,615.38"
17.66,2,0,2.766675534,1.341754436,9.982145833,0.351838973,8,1,0.22296895,5,0.044349224,1,6.270127131,4.493856946,"425,000.00"
20.21,1,0,4.452395666,3.231228684,9.461703594,1.564251976,1,0,1.45545367,1,1.669502034,1,6.882095043,6.69515565,"425,000.00"
21.21,3,0,4.001993712,5.27731528,5.682614182,1.481078738,5,0,1.358658138,7,1.820113651,1,5.62599196,3.178849578,"5,800,000.00"
22.39,2,0,5.350999564,4.118825144,6.739824789,1.821689416,2,0,1.602959146,2,2.940111393,0,6.361590457,3.594877933,"863,000.00"
22.59,1,0,4.731446487,5.842113383,5.025225136,3.189759435,0,0,3.053364406,0,3.525063347,0,5.736706006,4.444261549,"871,969.70"
14.19,1,0,4.333994379,4.620078445,3.239812649,0.047187666,14,1,0.207307327,9,1.832361316,1,2.853306008,2.55936892,"2,375,000.00"
40.83,1,0,14.93005954,23.82898426,1.067835718,2.082818379,0,1,0.453765503,2,4.023534671,0,18.54774664,8.293431494,"250,000.00"
36.09,1,0,5.192048924,16.69440877,3.421132423,4.421975181,0,0,4.992931183,0,9.219189864,0,12.72638173,10.71912836,"250,000.00"
36.09,1,0,5.192048924,16.69440877,3.421132423,4.421975181,0,0,4.992931183,0,9.219189864,0,12.72638173,10.71912836,"250,000.00"
14.19,1,0,4.333994379,4.620078445,3.239812649,0.047187666,14,1,0.207307327,9,1.832361316,1,2.853306008,2.55936892,"2,600,000.00"
14.94,4,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0,0.297162444,10,0.3277186,2,3.835218788,3.420543751,"950,000.00"
8.15,19,4,1.142526683,9.155040562,0.029733581,0.369539052,24,5,0.750590563,12,1.16763043,2,0.670066212,1.155265795,"5,333,333.33"
10.96,9,1,1.555973958,11.53988387,0.42972373,0.126142707,18,1,0.460378059,12,0.545357036,3,0.891115717,1.452211198,"5,000,000.00"
